loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category
5010758,110758,2025-12-24,Eldoret,Other,40,Business Owner,65100,9,125200,Development,217500,12,20900,11700,0.501,1.737,16,0,0,58400,56900,94,0.848,0.889,8,1,0.999,Late,0,0.0078,Low
5006059,106059,2025-12-24,Thika,Nakuru,48,Casual,43400,1,186900,Development,400900,36,11700,3700,0.355,2.145,3,0,0,48700,34400,10,0.752,0.572,8,0,0.945,Late,0,0.0887,Low
5015354,115354,2025-12-24,Nakuru,Kiambu,35,Farmer,42200,4,205000,Development,225200,24,10000,7100,0.405,1.099,6,1,2,55800,41000,46,0.839,0.75,6,1,1.016,Late,0,0.03,Low
5030793,130793,2025-12-25,Meru,Kakamega,41,Self-Employed,179100,6,228300,Development,1000000,36,32100,32800,0.362,4.38,8,0,1,176400,166000,69,0.953,0.714,5,1,1.017,Current,0,0.0814,Low
5011058,111058,2025-12-25,Eldoret,Nairobi,21,Farmer,36900,9,86500,Development,240700,24,11800,8200,0.542,2.783,11,0,0,36300,29700,82,0.778,0.932,4,1,0.939,Late,0,0.0264,Low
5041173,141173,2025-12-25,Mombasa,Nairobi,31,Salaried,70000,4,293700,Business,342200,24,15000,15500,0.436,1.165,9,0,2,82700,54200,37,0.771,0.513,10,1,0.903,Current,0,0.0175,Low
5046962,146962,2025-12-25,Meru,Nairobi,28,Farmer,107600,1,383000,School Fees,394400,6,71800,5200,0.716,1.03,4,0,2,116300,77000,10,0.912,0.671,1,0,0.974,Late,0,0.1066,Moderate
5040050,140050,2025-12-25,Thika,Machakos,44,Salaried,68800,9,170200,Business,413500,6,82300,14300,1.404,2.429,12,0,0,68600,49200,102,0.891,0.716,2,2,0.961,Late,0,0.0332,Low
5042058,142058,2025-12-25,Eldoret,Uasin Gishu,33,Salaried,70500,2,24600,Asset Finance,150900,24,7500,3900,0.162,6.134,2,0,1,79300,62200,16,0.829,0.976,1,0,0.888,Late,0,0.0994,Low
5035676,135676,2025-12-25,Westlands,Nyeri,29,Salaried,86400,9,185800,Agriculture,235700,12,22200,2800,0.289,1.269,8,0,3,88500,75200,86,0.732,0.777,13,0,1.001,Late,0,0.0216,Low
5030578,130578,2025-12-25,Nyeri,Uasin Gishu,44,Salaried,88100,9,77700,Business,318100,24,14400,24500,0.442,4.094,16,0,1,100200,68200,94,0.744,0.859,1,0,0.918,Current,0,0.0397,Low
5037355,137355,2025-12-25,Nyeri,Nyeri,42,Casual,21300,5,27700,Development,111300,36,3700,1400,0.239,4.018,8,0,2,25100,22200,53,0.935,1.0,2,1,0.952,Current,0,0.0968,Low
5040103,140103,2025-12-25,Thika,Kiambu,41,Business Owner,47300,7,65600,Agriculture,314200,18,20300,8400,0.607,4.79,10,0,1,47700,44600,56,1.0,0.688,10,0,0.84,Late,0,0.0473,Low
5028707,128707,2025-12-25,Westlands,Nairobi,31,Salaried,66200,2,14400,School Fees,116800,3,43500,2400,0.693,8.111,5,0,0,67800,61400,17,0.603,0.691,31,4,0.671,Defaulted,1,0.2099,Moderate
5017893,117893,2025-12-25,Kisumu,Nairobi,33,Farmer,43500,4,107800,Business,156400,6,27600,1200,0.662,1.451,5,0,1,48000,31600,35,0.661,0.986,4,0,0.971,Late,0,0.0185,Low
5016645,116645,2025-12-25,Westlands,Nairobi,30,Self-Employed,62000,6,50000,Business,132900,24,6200,5900,0.195,2.658,9,1,0,56900,46100,55,0.982,0.924,2,1,0.955,Late,0,0.0332,Low
5035608,135608,2025-12-25,Mombasa,Nairobi,35,Salaried,43800,8,220400,Business,288400,24,14200,1700,0.363,1.309,10,1,2,51900,39400,78,0.785,0.934,3,1,0.975,Late,0,0.0214,Low
5018505,118505,2025-12-25,Nakuru,Nairobi,32,Business Owner,97200,5,366600,School Fees,718500,3,277000,24300,2.5,1.96,10,0,0,91300,63600,40,0.813,0.609,19,0,0.987,Late,0,0.1812,Moderate
5016376,116376,2025-12-25,Nairobi CBD,Kisumu,27,Salaried,37000,1,186600,Agriculture,118200,12,10800,10500,0.576,0.633,1,0,0,44000,42800,8,0.998,0.723,4,1,0.963,Late,0,0.0199,Low
5000067,100067,2025-12-25,Mombasa,Other,30,Salaried,113100,3,520200,School Fees,921600,12,80400,3200,0.739,1.772,2,0,0,152000,123100,34,0.755,1.0,3,0,0.866,Late,0,0.1201,Moderate
5028644,128644,2025-12-25,Eldoret,Nakuru,21,Self-Employed,54500,3,148900,Development,235100,36,7300,4600,0.218,1.579,6,0,1,66900,64100,29,0.875,0.892,3,1,0.822,Late,0,0.0341,Low
5002248,102248,2025-12-25,Mombasa,Other,21,Casual,34700,12,29200,Emergency,67800,12,6500,800,0.21,2.322,12,0,2,44500,29100,134,1.0,0.763,9,1,1.009,Late,0,0.0113,Low
5046401,146401,2025-12-25,Embu,Kisumu,24,Self-Employed,43600,5,140200,Emergency,206300,6,40500,2600,0.989,1.471,5,0,1,48300,42800,51,0.647,0.807,0,0,0.922,Current,0,0.1177,Moderate
5042207,142207,2025-12-25,Meru,Kakamega,33,Salaried,91200,4,158800,Agriculture,585500,12,53800,23800,0.851,3.687,4,0,0,91300,80100,33,0.885,0.836,4,1,0.856,Late,0,0.1291,Moderate
5011750,111750,2025-12-25,Mombasa,Kiambu,36,Salaried,82400,8,384800,Business,228800,24,10100,17800,0.339,0.595,10,0,0,77700,57100,68,0.473,0.619,4,1,0.906,Late,0,0.0038,Low
5044334,144334,2025-12-25,Nyeri,Nyeri,30,Salaried,86900,0,286800,Asset Finance,444900,60,8700,12600,0.245,1.551,2,0,0,104200,74600,3,1.0,1.0,6,0,0.911,Late,0,0.0197,Low
5017506,117506,2025-12-25,Mombasa,Other,37,Business Owner,67900,0,320600,Agriculture,388300,18,23900,19900,0.645,1.211,2,1,0,73400,71200,3,0.749,0.934,1,0,1.018,Late,0,0.125,Moderate
5013249,113249,2025-12-25,Nairobi CBD,Nairobi,31,Self-Employed,144900,7,165400,School Fees,610300,6,120600,7300,0.883,3.69,9,0,0,163100,136300,66,0.718,0.791,4,1,0.994,Late,0,0.062,Low
5009046,109046,2025-12-25,Mombasa,Meru,36,Salaried,77900,2,164700,Business,324400,36,10600,12000,0.29,1.97,3,0,1,83300,56600,22,0.873,0.728,12,4,0.992,Late,0,0.0391,Low
5015175,115175,2025-12-25,Nyeri,Kiambu,38,Farmer,41800,3,195700,Asset Finance,240600,48,5900,4000,0.237,1.229,6,0,0,36700,35500,27,0.619,0.91,25,2,0.273,Defaulted,1,0.0469,Low
5019923,119923,2025-12-25,Westlands,Nairobi,30,Self-Employed,43300,2,66300,School Fees,199100,3,72300,5400,1.794,3.003,7,1,3,40600,31800,21,0.698,0.956,48,7,0.306,Defaulted,1,0.2703,High
5036055,136055,2025-12-25,Embu,Nairobi,21,Self-Employed,55400,5,242500,Emergency,229700,3,89700,6300,1.733,0.947,7,0,0,63000,42000,43,0.888,0.899,51,3,0.755,Defaulted,1,0.0706,Low
5033922,133922,2025-12-25,Meru,Nakuru,47,Salaried,73000,7,19400,Business,356100,12,31500,19000,0.692,18.356,8,0,2,77600,69000,68,0.637,0.856,88,5,0.686,Restructured,1,0.9032,Very High
5030522,130522,2025-12-25,Nairobi CBD,Meru,29,Self-Employed,84700,5,81800,Business,164700,6,30600,9600,0.475,2.013,7,0,1,73600,62400,50,0.724,0.559,3,0,0.937,Late,0,0.0238,Low
5025736,125736,2025-12-25,Mombasa,Kisumu,44,Salaried,96100,4,300500,Development,364400,12,36000,9500,0.473,1.213,5,2,2,115400,108200,42,0.979,0.797,9,0,0.854,Late,0,0.0499,Low
5049840,149840,2025-12-25,Nyeri,Kiambu,37,Self-Employed,75000,3,172200,Business,388500,24,19100,22700,0.557,2.256,8,0,1,86100,81800,30,1.0,0.869,2,1,0.929,Late,0,0.0385,Low
5003104,103104,2025-12-25,Westlands,Uasin Gishu,49,Self-Employed,66800,7,224300,School Fees,522500,12,45900,5500,0.769,2.329,9,0,3,64600,53400,68,0.671,0.872,4,0,0.997,Current,0,0.026,Low
5049513,149513,2025-12-25,Thika,Other,42,Self-Employed,37700,5,182900,Emergency,103800,6,19300,2200,0.57,0.568,10,1,1,33000,31400,57,0.739,0.484,1,1,0.84,Current,0,0.0174,Low
5000143,100143,2025-12-25,Westlands,Machakos,27,Self-Employed,57600,10,29000,Asset Finance,71300,48,1700,15600,0.3,2.459,18,0,0,58100,48000,95,0.842,0.789,5,0,0.975,Late,0,0.0062,Low
5017751,117751,2025-12-25,Nairobi CBD,Mombasa,35,Business Owner,69600,7,248400,School Fees,410900,12,38700,23200,0.889,1.654,9,0,1,68000,53400,75,0.84,0.5,1,0,0.915,Current,0,0.0626,Low
5045337,145337,2025-12-25,Nakuru,Nairobi,40,Salaried,105800,1,481400,Business,653500,36,21800,19700,0.392,1.357,5,0,1,99000,93000,9,0.633,0.867,2,0,0.882,Current,0,0.0975,Low
5048870,148870,2025-12-25,Westlands,Embu,33,Business Owner,100200,5,438700,Emergency,591500,3,226600,6400,2.325,1.348,10,0,2,97100,65100,46,1.0,0.857,23,0,0.831,Late,0,0.2327,Moderate
5048884,148884,2025-12-25,Embu,Nairobi,39,Salaried,67300,6,309100,Development,459500,24,22000,15000,0.55,1.487,9,0,2,65500,47400,55,0.906,0.848,3,1,0.967,Late,0,0.016,Low
5010220,110220,2025-12-25,Mombasa,Nyeri,37,Salaried,36200,13,124700,Agriculture,107100,6,20700,10400,0.859,0.859,16,1,1,37300,34400,137,0.806,0.923,9,0,0.838,Late,0,0.0055,Low
5010794,110794,2025-12-25,Nyeri,Nakuru,35,Salaried,105800,11,245200,Development,418800,24,18200,16300,0.326,1.708,15,0,2,138900,126200,106,0.701,0.692,2,0,0.828,Late,0,0.008,Low
5021931,121931,2025-12-25,Eldoret,Nakuru,39,Business Owner,111100,6,551300,Asset Finance,551100,36,18400,37500,0.503,1.0,10,1,1,111300,108800,53,0.716,1.0,1,0,0.824,Late,0,0.0154,Low
5011373,111373,2025-12-25,Meru,Machakos,26,Casual,21400,3,31600,Agriculture,87900,6,15500,5300,0.972,2.782,3,0,3,19400,17800,26,1.0,0.811,4,1,0.996,Late,0,0.0561,Low
5034757,134757,2025-12-25,Embu,Nakuru,49,Business Owner,42500,3,184700,Emergency,159200,3,58100,1200,1.395,0.862,9,1,0,49600,41800,24,0.774,0.572,6,0,0.917,Current,0,0.0557,Low
5029061,129061,2025-12-25,Westlands,Kisumu,36,Self-Employed,58100,13,49000,Agriculture,131900,18,7900,17300,0.434,2.692,12,0,0,70400,45900,149,0.699,1.0,7,1,0.912,Late,0,0.0102,Low
5007611,107611,2025-12-25,Embu,Nyeri,36,Salaried,49900,11,81300,Development,96600,24,4600,5600,0.204,1.188,19,0,1,48500,46200,131,0.763,0.871,7,0,0.825,Current,0,0.0102,Low
5026547,126547,2025-12-25,Thika,Nairobi,49,Farmer,34800,1,98000,Emergency,132600,12,12800,7600,0.586,1.353,5,1,0,39800,32500,9,0.92,0.573,40,3,0.504,Severely Delinquent,1,0.0671,Low
5043945,143945,2025-12-25,Meru,Other,27,Salaried,108500,3,567300,Agriculture,683700,12,63600,3200,0.616,1.205,3,0,1,92800,73600,34,1.0,0.7,7,0,1.017,Current,0,0.0193,Low
5027453,127453,2025-12-25,Embu,Nakuru,22,Casual,65100,3,368900,Business,504500,36,16300,22400,0.594,1.368,5,0,1,57100,55900,31,0.764,0.603,12,2,1.01,Current,0,0.1314,Moderate
5045673,145673,2025-12-25,Nyeri,Kisumu,48,Self-Employed,65000,7,254000,Agriculture,223700,6,40800,13400,0.834,0.881,12,0,1,56300,45900,67,0.795,1.0,8,1,0.835,Current,0,0.0095,Low
5019553,119553,2025-12-26,Meru,Machakos,40,Casual,23700,2,71400,Business,106600,6,20200,700,0.882,1.493,2,0,1,23000,17900,16,0.936,0.767,11,2,0.932,Late,0,0.1374,Moderate
5029510,129510,2025-12-26,Eldoret,Uasin Gishu,32,Business Owner,86500,1,84400,Development,396100,36,12700,13700,0.305,4.693,2,0,2,98000,95100,8,0.98,0.76,6,0,0.877,Late,0,0.1301,Moderate
5031328,131328,2025-12-26,Mombasa,Machakos,31,Salaried,37200,5,198600,Agriculture,198900,6,39100,10800,1.341,1.002,6,0,1,35700,27700,58,1.0,0.961,51,6,0.665,Defaulted,1,0.0478,Low
5027959,127959,2025-12-26,Nairobi CBD,Nairobi,35,Self-Employed,48300,3,176200,Emergency,228700,3,82000,2600,1.752,1.298,3,0,0,44500,39700,27,0.911,0.592,16,0,0.867,Current,0,0.1229,Moderate
5042447,142447,2025-12-26,Thika,Nairobi,35,Salaried,39800,5,31300,Business,115200,12,11200,9900,0.53,3.681,9,0,1,52400,36100,47,1.0,0.908,10,2,0.914,Late,0,0.0351,Low
5022288,122288,2025-12-26,Nyeri,Nairobi,28,Business Owner,99200,3,156400,Development,267900,24,12700,25700,0.387,1.713,6,1,1,130100,85900,25,0.775,0.847,0,1,1.007,Current,0,0.085,Low
5032811,132811,2025-12-26,Nairobi CBD,Kiambu,36,Salaried,95400,4,329700,Agriculture,226000,6,45500,3100,0.509,0.685,10,1,2,88400,69000,44,0.984,0.806,1,1,0.908,Late,0,0.0251,Low
5019071,119071,2025-12-26,Embu,Mombasa,29,Salaried,49700,3,155200,Development,319800,36,10400,14100,0.493,2.061,5,0,0,43800,35600,24,0.907,0.636,6,0,0.95,Late,0,0.0275,Low
5034968,134968,2025-12-26,Westlands,Uasin Gishu,37,Business Owner,70300,5,338700,Emergency,366600,3,143700,8500,2.165,1.082,1,0,0,72400,68500,58,0.942,0.935,135,1,0.289,Severely Delinquent,1,0.0782,Low
5003328,103328,2025-12-26,Westlands,Nairobi,30,Self-Employed,48500,1,186800,Development,240700,24,10900,1400,0.254,1.289,3,0,1,59900,45500,9,0.823,0.849,2,0,0.969,Late,0,0.0228,Low
5025487,125487,2025-12-26,Embu,Nairobi,32,Self-Employed,94300,2,229600,Development,543900,12,51600,12100,0.676,2.369,2,0,2,100800,95100,23,1.0,0.73,0,1,0.907,Current,0,0.0975,Low
5049096,149096,2025-12-26,Kisumu,Kakamega,44,Business Owner,109500,2,113000,Business,384000,24,18400,11300,0.271,3.398,4,0,0,103200,84700,20,0.829,0.528,4,1,0.893,Current,0,0.121,Moderate
5049898,149898,2025-12-26,Eldoret,Nairobi,34,Self-Employed,52300,5,247200,Development,439800,12,39300,15600,1.05,1.779,9,0,1,50500,44100,46,0.688,0.641,0,0,0.94,Current,0,0.1104,Moderate
5005479,105479,2025-12-26,Meru,Nyeri,45,Business Owner,89300,4,409700,Development,434300,36,14000,6800,0.233,1.06,6,0,1,82000,62100,33,0.907,0.715,6,0,0.971,Late,0,0.0206,Low
5019792,119792,2025-12-26,Nakuru,Nairobi,21,Self-Employed,81600,9,349300,Business,369200,24,16900,25000,0.513,1.057,19,0,0,106700,90800,101,0.67,0.675,7,0,0.853,Late,0,0.0196,Low
5025338,125338,2025-12-26,Westlands,Kiambu,43,Business Owner,110000,4,158600,Business,198300,12,18200,27400,0.415,1.25,5,1,0,129100,107100,45,0.965,0.67,1,0,0.837,Late,0,0.0207,Low
5044037,144037,2025-12-26,Meru,Kisumu,35,Salaried,91700,3,388400,Development,358300,24,17100,9000,0.285,0.923,4,0,2,116800,101000,28,0.775,0.715,2,0,0.927,Late,0,0.0227,Low
5024720,124720,2025-12-26,Nyeri,Kiambu,43,Salaried,46200,3,222000,School Fees,163100,3,66300,4600,1.535,0.735,5,0,2,51100,34200,32,0.832,0.759,105,4,0.666,Severely Delinquent,1,0.0979,Low
5009111,109111,2025-12-26,Embu,Nakuru,42,Farmer,23600,5,69500,Development,143800,24,7100,6200,0.564,2.069,2,0,0,28000,20600,43,0.646,0.518,5,0,0.867,Current,0,0.0252,Low
5009482,109482,2025-12-26,Eldoret,Uasin Gishu,32,Salaried,87000,13,187400,Asset Finance,290100,48,7200,30400,0.432,1.548,11,1,1,97300,86400,107,1.0,0.785,8,1,0.981,Late,0,0.0037,Low
5014221,114221,2025-12-26,Eldoret,Other,38,Business Owner,94000,3,165300,School Fees,622100,6,124100,19400,1.527,3.763,2,0,0,100200,69200,35,0.911,0.958,8,0,0.923,Current,0,0.4149,High
5032660,132660,2025-12-26,Thika,Other,46,Salaried,60300,10,269400,School Fees,276300,12,24600,12500,0.615,1.026,9,0,0,51400,49500,97,1.0,0.926,5,0,0.934,Current,0,0.0058,Low
5038250,138250,2025-12-26,Meru,Nakuru,36,Self-Employed,51000,5,282900,Emergency,380800,12,35200,2500,0.739,1.346,11,2,2,67900,49300,55,0.578,0.714,10,1,0.917,Current,0,0.1153,Moderate
5042757,142757,2025-12-26,Nakuru,Kisumu,43,Farmer,45600,5,193400,Emergency,337300,6,63100,6900,1.535,1.744,5,1,3,45800,35600,57,0.835,0.806,3,0,0.852,Late,0,0.1031,Moderate
5030838,130838,2025-12-26,Embu,Nairobi,32,Casual,51400,5,85000,Emergency,358100,3,136600,7100,2.5,4.213,5,0,1,49000,46600,59,0.899,0.826,99,4,0.619,Severely Delinquent,1,0.5483,Very High
5010230,110230,2025-12-26,Kisumu,Nairobi,23,Salaried,147900,3,145600,Development,458100,24,22600,29800,0.354,3.146,2,0,1,184900,173700,30,0.875,0.717,7,1,0.824,Current,0,0.1067,Moderate
5039278,139278,2025-12-26,Kisumu,Mombasa,37,Salaried,82500,7,307800,Business,493600,12,43400,18400,0.749,1.604,5,2,3,77800,57600,77,0.602,0.539,10,0,0.993,Late,0,0.1256,Moderate
5031490,131490,2025-12-26,Embu,Other,36,Salaried,72000,5,346700,Business,556100,24,24800,12200,0.514,1.604,5,1,0,67600,53600,44,0.863,0.865,104,1,0.317,Defaulted,1,0.0185,Low
5025114,125114,2025-12-26,Embu,Uasin Gishu,33,Business Owner,68800,4,252200,Business,270000,6,48800,3600,0.762,1.071,4,1,1,91500,89200,39,1.0,0.878,3,0,0.857,Current,0,0.0513,Low
5019339,119339,2025-12-26,Kisumu,Other,25,Self-Employed,55000,1,198800,Emergency,175400,3,67100,5000,1.311,0.882,2,0,1,59900,56800,9,0.831,0.713,9,0,0.952,Current,0,0.0765,Low
5032148,132148,2025-12-26,Mombasa,Other,36,Salaried,74200,3,155100,Development,434500,12,39000,5900,0.605,2.801,6,0,2,81200,78500,32,1.0,1.0,11,0,0.958,Late,0,0.1309,Moderate
5032929,132929,2025-12-26,Nyeri,Nairobi,28,Self-Employed,75100,5,206400,Agriculture,641700,6,124800,18500,1.908,3.109,6,0,0,89500,83800,50,0.964,0.736,6,1,0.921,Late,0,0.2082,Moderate
5002137,102137,2025-12-26,Kisumu,Kisumu,51,Salaried,77000,2,113500,School Fees,348200,3,138000,13200,1.964,3.068,2,0,0,89900,69600,22,0.683,0.664,4,1,0.901,Late,0,0.2139,Moderate
5041889,141889,2025-12-26,Westlands,Nairobi,53,Salaried,51600,3,276000,School Fees,352800,3,131700,6200,2.5,1.278,5,1,1,55900,44000,25,0.924,0.675,31,5,0.345,Defaulted,1,0.1616,Moderate
5017677,117677,2025-12-26,Embu,Kakamega,51,Business Owner,92200,4,375200,Development,226000,36,7000,11000,0.195,0.602,7,0,0,103700,78800,44,0.983,0.605,1,2,0.949,Late,0,0.0084,Low
5003854,103854,2025-12-26,Eldoret,Nakuru,37,Farmer,39300,7,163500,Development,213000,36,7000,5000,0.305,1.303,12,0,3,46800,35300,81,0.557,0.874,3,0,0.835,Late,0,0.0161,Low
5009048,109048,2025-12-26,Westlands,Nairobi,24,Self-Employed,57100,12,316100,Business,326100,24,15400,8800,0.424,1.032,21,1,2,61400,54400,122,0.737,0.656,1,1,0.833,Late,0,0.0086,Low
5007170,107170,2025-12-26,Nairobi CBD,Other,34,Salaried,95300,4,90700,Business,304100,36,10300,5100,0.162,3.353,8,0,0,111300,96700,36,0.81,0.935,6,0,0.936,Late,0,0.0467,Low
5021158,121158,2025-12-26,Thika,Nairobi,41,Business Owner,104300,1,218800,Emergency,754600,6,137800,9800,1.415,3.449,1,0,1,94100,81400,9,0.879,0.989,25,5,0.458,Defaulted,1,0.46,High
5017028,117028,2025-12-26,Nakuru,Nairobi,21,Casual,44600,4,42400,Agriculture,229000,18,13500,11800,0.567,5.401,5,0,1,47300,42400,47,0.922,0.749,6,2,0.955,Late,0,0.2022,Moderate
5035936,135936,2025-12-26,Mombasa,Nakuru,42,Casual,26300,3,78500,Business,227400,36,6900,8000,0.567,2.897,6,0,1,34300,28400,30,0.65,0.869,62,8,0.757,Defaulted,1,0.1764,Moderate
5033110,133110,2025-12-26,Eldoret,Nairobi,38,Farmer,40300,5,136400,Development,197700,24,9300,9800,0.474,1.449,11,0,3,46100,38700,43,1.0,1.0,1,0,0.949,Late,0,0.0275,Low
5017069,117069,2025-12-26,Nakuru,Kiambu,37,Business Owner,53700,6,151000,Development,394100,12,34700,16900,0.961,2.61,6,0,2,71200,54300,48,0.783,0.926,6,2,0.966,Late,0,0.0316,Low
5002628,102628,2025-12-26,Thika,Mombasa,21,Business Owner,70800,5,290700,School Fees,289900,3,104000,21900,1.778,0.997,6,0,1,94000,81500,58,0.837,0.459,7,1,0.96,Current,0,0.0486,Low
5038863,138863,2025-12-26,Nakuru,Nairobi,36,Self-Employed,26600,2,44900,Emergency,81100,3,31500,6600,1.432,1.806,5,0,1,34500,26600,19,0.83,0.859,8,2,0.898,Late,0,0.083,Low
5011459,111459,2025-12-26,Nakuru,Machakos,33,Farmer,23000,8,72000,School Fees,126200,6,24400,1000,1.104,1.753,10,0,1,22400,18700,68,0.865,0.738,6,1,0.821,Late,0,0.046,Low
5038800,138800,2025-12-26,Mombasa,Mombasa,37,Self-Employed,69700,9,351500,Asset Finance,330900,48,8000,1400,0.135,0.941,10,1,1,59900,48900,83,0.9,0.709,5,0,0.911,Current,0,0.006,Low
5018811,118811,2025-12-26,Mombasa,Other,45,Business Owner,139500,15,186000,Business,284800,6,55300,41800,0.696,1.531,16,0,2,148300,103100,171,0.845,0.719,9,0,0.833,Current,0,0.0113,Low
5003140,103140,2025-12-27,Mombasa,Embu,49,Salaried,60300,4,28600,School Fees,251200,6,46600,20500,1.113,8.783,6,0,0,76000,63400,39,0.937,0.939,125,7,0.316,Severely Delinquent,1,0.364,High
5043879,143879,2025-12-27,Nyeri,Uasin Gishu,43,Business Owner,60800,7,275500,Development,314700,12,31100,10900,0.691,1.142,8,0,0,58600,44800,63,0.904,0.853,10,1,0.936,Late,0,0.0161,Low
5039457,139457,2025-12-27,Meru,Kiambu,47,Salaried,113700,3,477500,Business,634800,12,63000,4600,0.595,1.329,8,0,1,130300,119200,35,0.964,0.537,1,0,0.916,Late,0,0.0355,Low
5043710,143710,2025-12-27,Eldoret,Other,41,Farmer,60200,8,311700,Asset Finance,298900,60,5900,9200,0.251,0.959,8,0,2,72200,49600,90,0.978,0.829,6,1,0.912,Late,0,0.0216,Low
5024563,124563,2025-12-27,Westlands,Nairobi,50,Salaried,232700,10,270300,Emergency,914000,6,169700,50600,0.947,3.381,11,0,2,216100,183100,120,0.992,0.837,8,0,0.871,Current,0,0.1041,Moderate
5017026,117026,2025-12-27,Kisumu,Nairobi,40,Salaried,123400,4,231500,School Fees,855500,3,335500,29600,2.5,3.695,4,0,0,139200,121000,48,0.783,0.855,7,1,0.993,Late,0,0.3304,High
5039635,139635,2025-12-27,Westlands,Nyeri,44,Self-Employed,58500,4,241400,School Fees,501100,3,184700,5500,2.5,2.076,4,0,0,67400,63800,41,0.739,0.621,6,0,0.863,Current,0,0.1591,Moderate
5017741,117741,2025-12-27,Mombasa,Mombasa,23,Self-Employed,59200,3,266900,School Fees,498800,6,87300,15600,1.738,1.869,6,0,0,69900,55300,34,0.732,0.524,28,3,0.59,Defaulted,1,0.2534,High
5014974,114974,2025-12-27,Meru,Nairobi,33,Salaried,65100,5,159700,Business,303200,12,26900,4900,0.488,1.899,10,0,1,69400,45700,47,0.999,1.0,4,0,0.911,Late,0,0.021,Low
5030670,130670,2025-12-27,Nairobi CBD,Nakuru,40,Salaried,68300,9,262800,Development,345500,24,16100,4500,0.302,1.315,12,0,2,73600,69500,94,0.882,0.827,9,0,0.961,Current,0,0.0156,Low
5007182,107182,2025-12-27,Embu,Embu,49,Self-Employed,50200,2,154300,Agriculture,293900,6,55200,8700,1.273,1.905,3,0,0,63800,42000,16,0.579,0.97,1,0,0.859,Late,0,0.1494,Moderate
5001080,101080,2025-12-27,Westlands,Embu,45,Farmer,37400,5,187000,Development,269700,24,12300,1000,0.356,1.442,8,0,2,39500,34100,41,1.0,0.875,7,1,0.941,Late,0,0.0387,Low
5046533,146533,2025-12-27,Westlands,Kiambu,33,Salaried,61200,3,127700,Development,173900,36,5200,8900,0.23,1.362,6,0,2,63800,62400,36,0.892,0.648,6,0,0.881,Late,0,0.0586,Low
5036786,136786,2025-12-27,Eldoret,Embu,43,Salaried,74000,4,228400,Agriculture,525400,6,92800,24600,1.586,2.3,12,0,0,81500,74500,32,0.812,0.664,9,0,0.827,Current,0,0.1245,Moderate
5032986,132986,2025-12-27,Westlands,Nakuru,37,Self-Employed,50200,5,21800,School Fees,245500,3,85900,15400,2.018,11.261,6,0,0,59200,46300,54,1.0,0.649,66,4,0.696,Defaulted,1,0.8225,Very High
5001486,101486,2025-12-27,Westlands,Nyeri,44,Self-Employed,68600,6,361900,School Fees,374500,12,37700,23000,0.885,1.035,9,0,2,92600,82400,66,0.905,0.598,20,1,0.979,Late,0,0.0141,Low
5036598,136598,2025-12-27,Westlands,Other,28,Salaried,75400,3,265700,Business,329400,12,33300,21300,0.724,1.24,3,0,0,73200,53500,36,1.0,0.919,28,2,0.255,Defaulted,1,0.0178,Low
5017231,117231,2025-12-27,Embu,Nairobi,34,Self-Employed,79800,4,104800,Agriculture,283900,12,24900,27700,0.659,2.709,10,0,3,69600,64700,36,0.879,0.67,1,0,1.002,Late,0,0.1013,Moderate
5032857,132857,2025-12-27,Nyeri,Machakos,38,Farmer,45400,4,224300,Asset Finance,207900,60,3700,3000,0.148,0.927,8,1,4,52200,44300,38,0.825,0.865,5,1,0.892,Late,0,0.0766,Low
5024468,124468,2025-12-27,Embu,Nairobi,43,Salaried,76700,11,173800,School Fees,355800,6,62000,9000,0.926,2.047,12,0,0,88200,58900,92,0.64,0.544,6,0,1.013,Late,0,0.0236,Low
5016460,116460,2025-12-27,Westlands,Machakos,42,Business Owner,59000,7,158700,School Fees,395900,6,79300,14600,1.592,2.495,9,0,0,72800,59700,56,0.661,0.568,17,0,0.886,Late,0,0.2028,Moderate
5046064,146064,2025-12-27,Kisumu,Kiambu,24,Business Owner,86300,5,111900,Agriculture,251700,6,49600,7600,0.663,2.249,6,1,1,96500,75800,46,0.905,0.785,9,1,0.92,Current,0,0.0233,Low
5043060,143060,2025-12-27,Embu,Nakuru,42,Salaried,78800,4,388900,Development,361100,24,17300,9700,0.343,0.929,8,0,1,80700,69100,34,0.849,1.0,8,0,0.911,Late,0,0.0248,Low
5012754,112754,2025-12-27,Nairobi CBD,Machakos,48,Salaried,39000,9,191300,Asset Finance,111800,48,2800,6100,0.228,0.584,14,0,1,38200,26600,86,0.677,0.53,8,0,0.992,Current,0,0.0103,Low
