loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category,loan_to_income_ratio,total_debt_service_ratio,monthly_cash_flow,cash_flow_to_income_ratio,repayment_to_income_ratio,savings_to_income_ratio,repayment_ratio_group,debt_service_group,savings_ratio_group,default_probability,risk_score,risk_band
5048477,148477,2026-06-09,Nakuru,Nairobi,38,Self-Employed,57900,2,112000,Emergency,205100,12,19300,11500,0.19861830742659758,1.831,4,0,0,75400,62400,24,0.654,0.638,5,1,0.993,Late,0,0.0378,Low,3.542314335060449,0.531951640759931,13000,0.22452504317789293,0.3333333333333333,1.9343696027633852,30-50%,50-70%,100-200%,0.04871305637688246,4.871305637688246,Low Risk
5036310,136310,2026-06-09,Nakuru,Uasin Gishu,46,Salaried,82900,2,100900,Agriculture,443500,18,26000,16100,0.1942098914354644,4.395,5,0,0,98400,65200,22,0.711,0.665,21,0,0.95,Late,0,0.1542,Moderate,5.349819059107358,0.5078407720144753,33200,0.40048250904704463,0.31363088057901084,1.2171290711700844,30-50%,50-70%,100-200%,0.15070203833996682,15.07020383399668,Moderate Risk
5043896,143896,2026-06-09,Meru,Nyeri,52,Salaried,49300,5,31300,Asset Finance,144700,60,2500,1800,0.036511156186612576,4.623,13,0,2,56200,36900,53,0.993,0.766,4,0,1.012,Late,0,0.0391,Low,2.9350912778904665,0.0872210953346856,19300,0.39148073022312374,0.05070993914807302,0.6348884381338742,0-30%,0-30%,0-100%,0.058086019171082255,5.808601917108225,Low Risk
5021615,121615,2026-06-09,Nakuru,Kiambu,38,Casual,19900,12,67300,Business,124600,24,5900,4100,0.20603015075376885,1.851,10,0,0,24700,19000,121,0.736,0.455,2,0,1.005,Late,0,0.0251,Low,6.261306532663316,0.5025125628140703,5700,0.2864321608040201,0.2964824120603015,3.3819095477386933,0-30%,50-70%,300%+,0.0219748176680217,2.19748176680217,Low Risk
5011152,111152,2026-06-09,Embu,Kakamega,31,Self-Employed,65300,2,308200,Business,337700,6,65900,13400,0.20520673813169985,1.096,5,0,1,83200,81000,18,0.75,0.813,4,1,0.845,Current,0,0.099,Low,5.1715160796324655,1.214395099540582,2200,0.033690658499234305,1.0091883614088821,4.719754977029097,100%+,100%+,300%+,0.07514529573205667,7.5145295732056665,Low Risk
5017268,117268,2026-06-09,Meru,Kisumu,31,Self-Employed,47900,11,241800,Asset Finance,251800,36,8200,9600,0.20041753653444677,1.041,9,0,0,64400,59500,89,0.96,1.0,2,0,0.973,Late,0,0.0047,Low,5.25678496868476,0.37160751565762007,4900,0.1022964509394572,0.17118997912317327,5.0480167014613775,0-30%,30-50%,300%+,0.009025766741027924,0.9025766741027924,Low Risk
5046661,146661,2026-06-09,Westlands,Nakuru,30,Salaried,62200,6,204500,Asset Finance,483200,60,9500,14400,0.2315112540192926,2.363,8,1,1,70800,52300,54,0.713,0.778,6,1,0.843,Late,0,0.0311,Low,7.768488745980707,0.3842443729903537,18500,0.297427652733119,0.1527331189710611,3.287781350482315,0-30%,30-50%,300%+,0.05488176756717523,5.488176756717523,Low Risk
5034062,134062,2026-06-09,Eldoret,Other,34,Business Owner,106900,8,106900,Asset Finance,314200,48,7800,28700,0.2684752104770814,2.939,9,0,1,129300,94600,66,0.767,0.816,14,0,0.907,Late,0,0.0132,Low,2.9391955098222637,0.3414405986903648,34700,0.3246024321796071,0.07296538821328344,1.0,0-30%,30-50%,0-100%,0.02943315105988334,2.943315105988334,Low Risk
5036840,136840,2026-06-09,Kisumu,Machakos,32,Business Owner,63800,4,111600,Business,265200,6,47300,13400,0.21003134796238246,2.376,5,1,1,82400,78900,47,0.697,0.713,5,1,0.925,Late,0,0.117,Moderate,4.156739811912225,0.95141065830721,3500,0.054858934169279,0.7413793103448276,1.749216300940439,70-100%,70-100%,100-200%,0.11141964133037299,11.1419641330373,Moderate Risk
5046793,146793,2026-06-09,Mombasa,Nakuru,52,Salaried,84300,4,378600,Development,351800,12,35500,7500,0.08896797153024912,0.929,5,0,2,88800,62300,44,0.676,0.77,5,1,0.953,Late,0,0.0242,Low,4.173190984578885,0.5100830367734283,26500,0.3143534994068802,0.4211150652431791,4.4911032028469755,30-50%,50-70%,300%+,0.029248992691065366,2.9248992691065365,Low Risk
5018894,118894,2026-06-09,Mombasa,Other,23,Self-Employed,50500,3,173100,Business,255500,24,12700,2200,0.04356435643564356,1.476,5,0,1,49900,41000,35,0.64,0.862,7,0,0.903,Current,0,0.0426,Low,5.0594059405940595,0.29504950495049503,8900,0.17623762376237623,0.2514851485148515,3.4277227722772277,0-30%,0-30%,300%+,0.03985727336809782,3.985727336809782,Low Risk
5034042,134042,2026-06-09,Westlands,Embu,34,Business Owner,84900,8,217800,Emergency,432400,12,41800,10300,0.12131919905771496,1.985,13,0,0,92500,77900,72,0.92,0.562,3,0,0.939,Current,0,0.0137,Low,5.093050647820966,0.6136631330977621,14600,0.17196702002355713,0.4923439340400471,2.5653710247349824,30-50%,50-70%,200-300%,0.025990439442270124,2.5990439442270126,Low Risk
5017166,117166,2026-06-09,Thika,Kakamega,21,Farmer,29500,4,81200,Agriculture,109100,12,10400,4100,0.13898305084745763,1.344,5,0,2,33400,25900,46,0.877,0.835,1,0,1.003,Current,0,0.0186,Low,3.698305084745763,0.4915254237288136,7500,0.2542372881355932,0.3525423728813559,2.752542372881356,30-50%,30-50%,200-300%,0.030219372536355996,3.0219372536355995,Low Risk
5006144,106144,2026-06-09,Embu,Nairobi,28,Casual,14000,3,37600,School Fees,63900,3,23100,3100,0.22142857142857142,1.699,2,0,0,12800,8600,28,0.943,0.573,2,1,0.886,Current,0,0.1749,Moderate,4.564285714285714,1.8714285714285714,4200,0.3,1.65,2.6857142857142855,100%+,100%+,200-300%,0.16168832577141717,16.168832577141718,Moderate Risk
5025069,125069,2026-06-09,Embu,Meru,34,Casual,27700,3,79700,Development,136100,36,4000,3500,0.1263537906137184,1.708,3,2,0,24200,21000,27,0.966,0.837,48,3,0.394,Defaulted,1,0.1456,Moderate,4.913357400722021,0.27075812274368233,3200,0.11552346570397112,0.1444043321299639,2.8772563176895307,0-30%,0-30%,200-300%,0.09847936007616068,9.847936007616068,Low Risk
5001249,101249,2026-06-09,Westlands,Nairobi,34,Farmer,73300,7,34400,Agriculture,530000,6,106100,10900,0.14870395634379263,15.407,16,1,2,73300,51000,79,0.918,0.913,133,1,0.662,Severely Delinquent,1,0.9067,Very High,7.230559345156889,1.5961800818553888,22300,0.3042291950886767,1.4474761255115962,0.4693042291950887,100%+,100%+,0-100%,0.8663466202622397,86.63466202622398,Higher Risk
5028652,128652,2026-06-09,Meru,Other,41,Self-Employed,47500,10,161900,Emergency,119900,12,12100,5200,0.10947368421052632,0.741,6,0,1,40600,28200,107,1.0,1.0,1,0,0.869,Late,0,0.0045,Low,2.5242105263157897,0.3642105263157895,12400,0.26105263157894737,0.25473684210526315,3.408421052631579,0-30%,30-50%,300%+,0.008803638084822272,0.8803638084822272,Low Risk
5007807,107807,2026-06-09,Embu,Nakuru,31,Business Owner,64400,3,276600,School Fees,299200,12,27200,15300,0.2375776397515528,1.082,7,0,1,71000,55700,30,1.0,1.0,1,1,0.885,Late,0,0.036,Low,4.645962732919255,0.6599378881987578,15300,0.2375776397515528,0.422360248447205,4.295031055900621,30-50%,50-70%,300%+,0.025739556881933464,2.5739556881933465,Low Risk
5006866,106866,2026-06-09,Kisumu,Other,40,Salaried,107900,6,285100,Agriculture,370000,12,36400,22700,0.21037998146431883,1.298,5,1,2,105500,71700,68,0.81,0.921,2,1,0.832,Late,0,0.025,Low,3.429101019462465,0.5477293790546802,33800,0.3132530120481928,0.3373493975903614,2.6422613531047268,30-50%,50-70%,200-300%,0.033526992494763395,3.3526992494763395,Low Risk
5035307,135307,2026-06-09,Nyeri,Other,31,Farmer,53200,2,161400,School Fees,282000,12,27300,6300,0.11842105263157894,1.747,5,2,1,56400,48600,21,1.0,0.915,2,1,0.824,Late,0,0.0886,Low,5.3007518796992485,0.631578947368421,7800,0.14661654135338345,0.5131578947368421,3.0338345864661656,50-70%,50-70%,300%+,0.0988277468784251,9.88277468784251,Low Risk
5007235,107235,2026-06-09,Kisumu,Machakos,43,Salaried,58900,3,253700,Development,360800,36,11200,10600,0.1799660441426146,1.422,4,0,1,68100,57400,28,0.82,0.889,7,0,0.922,Late,0,0.0263,Low,6.125636672325976,0.3701188455008489,10700,0.18166383701188454,0.19015280135823429,4.3073005093378605,0-30%,30-50%,300%+,0.032844359308956274,3.2844359308956275,Low Risk
5004860,104860,2026-06-09,Westlands,Nairobi,34,Farmer,38600,10,146100,Emergency,188000,12,18300,10100,0.2616580310880829,1.287,14,0,2,44000,42900,81,0.876,0.755,13,0,0.983,Late,0,0.0175,Low,4.870466321243524,0.7357512953367875,1100,0.02849740932642487,0.4740932642487047,3.784974093264249,30-50%,70-100%,300%+,0.02003182484187457,2.003182484187457,Low Risk
5014399,114399,2026-06-09,Mombasa,Nakuru,47,Business Owner,101500,3,107000,School Fees,172400,6,35000,24500,0.2413793103448276,1.611,8,0,1,127600,102500,24,0.768,0.597,3,2,0.972,Late,0,0.067,Low,1.6985221674876847,0.5862068965517241,25100,0.24729064039408866,0.3448275862068966,1.0541871921182266,30-50%,50-70%,100-200%,0.06435827397250973,6.435827397250973,Low Risk
5004652,104652,2026-06-09,Westlands,Mombasa,42,Business Owner,54100,3,44800,Development,386000,24,18300,16200,0.29944547134935307,8.616,7,0,2,55900,53300,31,0.522,0.913,20,1,0.489,Defaulted,1,0.2543,High,7.134935304990758,0.6377079482439926,2600,0.04805914972273567,0.33826247689463956,0.8280961182994455,30-50%,50-70%,0-100%,0.3939086595474492,39.39086595474492,Higher Risk
5046099,146099,2026-06-09,Mombasa,Mombasa,21,Business Owner,100900,6,525200,Emergency,288400,3,111800,21600,0.21407333994053518,0.549,13,0,0,112200,74600,64,1.0,0.551,0,1,0.931,Current,0,0.0223,Low,2.8582755203171457,1.3221010901883052,37600,0.3726461843409316,1.10802775024777,5.205153617443013,100%+,100%+,300%+,0.02851186168533497,2.8511861685334967,Low Risk
5035785,135785,2026-06-09,Mombasa,Machakos,28,Salaried,81200,4,357400,Asset Finance,394700,60,7700,8800,0.10837438423645321,1.104,6,0,1,80600,77200,37,0.764,0.899,15,0,0.858,Late,0,0.0143,Low,4.860837438423645,0.20320197044334976,3400,0.04187192118226601,0.09482758620689655,4.401477832512315,0-30%,0-30%,300%+,0.026955426076748636,2.6955426076748634,Low Risk
5038814,138814,2026-06-09,Nakuru,Machakos,52,Self-Employed,35700,12,164600,Business,166900,6,29800,4600,0.12885154061624648,1.014,23,0,0,44900,42300,96,0.548,0.857,4,0,0.995,Late,0,0.0109,Low,4.675070028011205,0.9635854341736695,2600,0.07282913165266107,0.834733893557423,4.610644257703081,70-100%,70-100%,300%+,0.01799467582651588,1.7994675826515882,Low Risk
5027022,127022,2026-06-09,Thika,Embu,32,Business Owner,86300,5,328800,School Fees,332200,3,122500,25100,0.2908458864426419,1.01,9,1,0,112300,96300,53,0.842,0.856,6,0,0.93,Late,0,0.0516,Low,3.8493626882966394,1.7103128621089223,16000,0.1853997682502897,1.4194669756662803,3.809965237543453,100%+,100%+,300%+,0.0823860528923839,8.238605289238391,Low Risk
5005161,105161,2026-06-09,Nakuru,Embu,43,Business Owner,139600,4,576200,Development,510900,24,23100,20800,0.1489971346704871,0.887,8,1,1,165400,159200,46,0.702,0.594,3,1,0.909,Late,0,0.023,Low,3.6597421203438394,0.3144699140401146,6200,0.044412607449856735,0.1654727793696275,4.1275071633237825,0-30%,30-50%,300%+,0.04589014467009448,4.589014467009448,Low Risk
5046329,146329,2026-06-09,Mombasa,Kiambu,46,Business Owner,98700,1,442000,Development,604200,12,55200,23700,0.24012158054711247,1.367,2,0,1,111400,83800,10,0.708,0.657,18,2,0.979,Late,0,0.0902,Low,6.121580547112462,0.7993920972644377,27600,0.2796352583586626,0.5592705167173252,4.478216818642351,50-70%,70-100%,300%+,0.08213429444438816,8.213429444438816,Low Risk
5020886,120886,2026-06-09,Thika,Kisumu,32,Salaried,33000,3,7000,Emergency,163900,3,64100,9700,0.29393939393939394,23.414,5,0,1,34200,23500,33,0.87,0.64,53,1,0.54,Defaulted,1,0.9964,Very High,4.966666666666667,2.2363636363636363,10700,0.3242424242424242,1.9424242424242424,0.21212121212121213,100%+,100%+,0-100%,0.9772240244416966,97.72240244416966,Higher Risk
5025375,125375,2026-06-09,Meru,Nairobi,41,Salaried,130500,1,614100,Business,454900,36,14900,8800,0.06743295019157088,0.741,4,0,1,141200,109100,10,0.817,0.598,7,1,1.006,Current,0,0.0156,Low,3.485823754789272,0.18160919540229886,32100,0.24597701149425288,0.11417624521072797,4.705747126436782,0-30%,0-30%,300%+,0.03290606685505818,3.2906066855058183,Low Risk
5006560,106560,2026-06-09,Embu,Kisumu,32,Farmer,60900,2,227000,Business,353800,24,17700,14800,0.24302134646962234,1.559,4,0,0,79000,55800,22,0.759,0.863,7,0,0.959,Late,0,0.0617,Low,5.809523809523809,0.5336617405582923,23200,0.38095238095238093,0.29064039408866993,3.7274220032840724,0-30%,50-70%,300%+,0.05080115213136758,5.080115213136758,Low Risk
5024844,124844,2026-06-09,Nyeri,Uasin Gishu,32,Business Owner,105600,5,381800,Asset Finance,330400,48,7200,27000,0.2556818181818182,0.865,7,1,3,113800,94600,56,0.881,0.646,7,0,0.862,Late,0,0.024,Low,3.128787878787879,0.32386363636363635,19200,0.18181818181818182,0.06818181818181818,3.615530303030303,0-30%,30-50%,300%+,0.030340169770007606,3.0340169770007606,Low Risk
5029795,129795,2026-06-09,Nairobi CBD,Machakos,42,Farmer,29300,3,137300,Agriculture,117900,18,7600,10000,0.3412969283276451,0.859,12,0,1,30100,22700,24,0.718,0.818,3,0,0.825,Current,0,0.0148,Low,4.023890784982935,0.6006825938566553,7400,0.2525597269624573,0.2593856655290102,4.686006825938566,0-30%,50-70%,300%+,0.027542665537865198,2.7542665537865196,Low Risk
5032377,132377,2026-06-10,Nakuru,Machakos,46,Salaried,51000,3,30500,Business,177200,12,17300,11700,0.22941176470588234,5.81,0,0,0,53900,35900,34,0.642,0.913,103,2,0.391,Defaulted,1,0.1338,Moderate,3.4745098039215687,0.5686274509803921,18000,0.35294117647058826,0.3392156862745098,0.5980392156862745,30-50%,50-70%,0-100%,0.1170505096313566,11.70505096313566,Moderate Risk
5008732,108732,2026-06-10,Meru,Meru,37,Business Owner,46400,9,50700,Agriculture,123500,6,23400,2100,0.04525862068965517,2.436,12,0,0,51100,36800,96,0.76,1.0,8,0,0.833,Late,0,0.0151,Low,2.6616379310344827,0.5495689655172413,14300,0.3081896551724138,0.5043103448275862,1.0926724137931034,50-70%,50-70%,100-200%,0.02490996269516175,2.4909962695161747,Low Risk
5048635,148635,2026-06-10,Embu,Nakuru,38,Farmer,55200,3,217600,Development,219900,36,7300,8900,0.161231884057971,1.011,5,1,2,61200,46200,29,0.926,0.845,1,0,1.01,Current,0,0.0627,Low,3.983695652173913,0.29347826086956524,15000,0.2717391304347826,0.1322463768115942,3.9420289855072466,0-30%,0-30%,300%+,0.04040286115803534,4.040286115803534,Low Risk
5003647,103647,2026-06-10,Nakuru,Machakos,25,Self-Employed,53900,7,209900,School Fees,234300,12,21200,15500,0.287569573283859,1.116,13,0,1,64700,42900,73,0.857,0.845,2,1,0.821,Current,0,0.0078,Low,4.346938775510204,0.6808905380333952,21800,0.4044526901669759,0.39332096474953615,3.8942486085343226,30-50%,50-70%,300%+,0.021149450872307983,2.114945087230798,Low Risk
5010582,110582,2026-06-10,Embu,Nairobi,36,Farmer,46400,10,250800,Agriculture,376500,18,25000,9900,0.21336206896551724,1.501,14,0,0,59100,39000,93,0.771,0.764,1,1,0.979,Late,0,0.0139,Low,8.114224137931034,0.7521551724137931,20100,0.4331896551724138,0.5387931034482759,5.405172413793103,50-70%,70-100%,300%+,0.028843300796984394,2.8843300796984392,Low Risk
5039403,139403,2026-06-10,Mombasa,Nakuru,38,Self-Employed,47900,11,130600,Emergency,174500,12,17500,1400,0.029227557411273485,1.336,9,0,1,62000,42700,128,0.771,0.644,23,1,0.893,Current,0,0.0117,Low,3.643006263048017,0.3945720250521921,19300,0.40292275574112735,0.3653444676409186,2.7265135699373695,30-50%,30-50%,200-300%,0.015080824501430525,1.5080824501430525,Low Risk
5038329,138329,2026-06-10,Meru,Nairobi,30,Self-Employed,41800,3,85800,Agriculture,281600,12,25700,11300,0.2703349282296651,3.282,5,0,1,47900,32800,28,0.866,0.935,7,1,0.995,Late,0,0.0812,Low,6.7368421052631575,0.8851674641148325,15100,0.361244019138756,0.6148325358851675,2.0526315789473686,50-70%,70-100%,200-300%,0.1324026325049235,13.240263250492351,Moderate Risk
5012244,112244,2026-06-10,Westlands,Kisumu,33,Farmer,51100,1,65400,Emergency,252200,3,100600,10700,0.20939334637964774,3.856,3,0,1,61000,56000,10,0.769,1.0,4,2,1.0,Late,0,0.3934,High,4.935420743639922,2.1780821917808217,5000,0.09784735812133072,1.9686888454011742,1.279843444227006,100%+,100%+,100-200%,0.3893354277727073,38.93354277727073,Higher Risk
5001256,101256,2026-06-10,Embu,Nairobi,54,Self-Employed,59200,1,185200,Development,451000,12,39200,17800,0.30067567567567566,2.435,6,0,0,60000,44100,10,0.872,0.727,4,1,0.899,Late,0,0.0556,Low,7.618243243243243,0.9628378378378378,15900,0.2685810810810811,0.6621621621621622,3.1283783783783785,50-70%,70-100%,300%+,0.08720763609492856,8.720763609492856,Low Risk
5001564,101564,2026-06-10,Eldoret,Nairobi,21,Salaried,76200,6,338700,School Fees,383900,6,68000,2800,0.03674540682414698,1.133,4,0,0,92400,89100,70,0.869,0.682,2,1,0.949,Late,0,0.0173,Low,5.0380577427821525,0.9291338582677166,3300,0.04330708661417323,0.8923884514435696,4.44488188976378,70-100%,70-100%,300%+,0.0311318796431015,3.11318796431015,Low Risk
5011019,111019,2026-06-10,Thika,Other,41,Self-Employed,75000,2,214800,Development,636500,24,31600,14100,0.188,2.963,3,0,1,73000,58300,20,0.576,0.878,9,0,0.839,Late,0,0.0979,Low,8.486666666666666,0.6093333333333333,14700,0.196,0.42133333333333334,2.864,30-50%,50-70%,200-300%,0.11482604855367792,11.482604855367793,Moderate Risk
5017883,117883,2026-06-10,Nyeri,Nairobi,32,Self-Employed,58700,5,139400,Agriculture,239900,12,24100,5000,0.08517887563884156,1.721,13,0,0,76500,73600,46,0.825,1.0,11,0,1.003,Late,0,0.0301,Low,4.086882453151619,0.4957410562180579,2900,0.049403747870528106,0.41056218057921634,2.3747870528109027,30-50%,30-50%,200-300%,0.026384610278049583,2.6384610278049583,Low Risk
5020444,120444,2026-06-10,Mombasa,Nairobi,39,Business Owner,207900,7,1113100,Agriculture,1000000,12,100000,31200,0.15007215007215008,0.898,7,3,3,242900,195600,56,0.947,1.0,1,2,1.014,Current,0,0.0306,Low,4.81000481000481,0.6310726310726311,47300,0.2275132275132275,0.481000481000481,5.354016354016354,30-50%,50-70%,300%+,0.038736824765603514,3.8736824765603513,Low Risk
5044420,144420,2026-06-10,Eldoret,Nyeri,44,Farmer,65100,6,152600,Business,440300,12,43000,9300,0.14285714285714285,2.885,11,1,0,85500,73800,50,0.827,0.709,1,0,0.978,Late,0,0.1366,Moderate,6.763440860215054,0.8033794162826421,11700,0.17972350230414746,0.6605222734254992,2.3440860215053765,50-70%,70-100%,200-300%,0.09782512008952099,9.782512008952098,Low Risk
5004851,104851,2026-06-10,Nyeri,Nairobi,26,Farmer,103500,4,338800,School Fees,662800,12,59300,35100,0.3391304347826087,1.956,4,0,0,90000,75200,33,0.653,1.0,4,3,0.917,Late,0,0.0561,Low,6.403864734299517,0.9120772946859903,14800,0.14299516908212562,0.5729468599033817,3.2734299516908214,50-70%,70-100%,300%+,0.09503682148890291,9.503682148890292,Low Risk
5002881,102881,2026-06-10,Thika,Nairobi,36,Salaried,70600,2,77800,Asset Finance,217900,60,3900,15500,0.21954674220963172,2.801,1,0,3,82700,57600,21,0.738,0.648,15,0,0.902,Late,0,0.0827,Low,3.086402266288952,0.2747875354107649,25100,0.3555240793201133,0.05524079320113314,1.1019830028328612,0-30%,0-30%,100-200%,0.06983281557162271,6.983281557162272,Low Risk
5009933,109933,2026-06-10,Nyeri,Machakos,52,Salaried,73700,6,388400,Business,694300,12,64600,23600,0.3202170963364993,1.788,8,0,1,73400,62400,51,0.992,0.886,7,0,0.851,Late,0,0.0281,Low,9.420624151967436,1.1967435549525103,11000,0.14925373134328357,0.8765264586160109,5.270013568521032,70-100%,100%+,300%+,0.05188925678640113,5.188925678640113,Low Risk
5042806,142806,2026-06-10,Embu,Kiambu,48,Self-Employed,45200,4,60400,Development,275100,24,13000,6100,0.13495575221238937,4.555,9,0,1,57000,37600,44,0.873,0.77,13,0,0.926,Current,0,0.0757,Low,6.086283185840708,0.4225663716814159,19400,0.42920353982300885,0.28761061946902655,1.336283185840708,0-30%,30-50%,100-200%,0.11064136555266871,11.06413655526687,Moderate Risk
5005983,105983,2026-06-10,Westlands,Nairobi,57,Farmer,37200,5,25200,Business,146600,36,5000,9100,0.2446236559139785,5.817,11,0,1,36200,29900,54,0.901,0.831,10,0,0.836,Late,0,0.1786,Moderate,3.9408602150537635,0.3790322580645161,6300,0.1693548387096774,0.13440860215053763,0.6774193548387096,0-30%,30-50%,0-100%,0.10238049601781267,10.238049601781267,Moderate Risk
5040333,140333,2026-06-10,Nakuru,Nairobi,39,Farmer,101400,2,521800,School Fees,996700,12,90200,10000,0.09861932938856016,1.91,5,0,2,113100,83900,17,0.755,0.809,4,2,0.895,Late,0,0.2707,High,9.82938856015779,0.9881656804733728,29200,0.2879684418145957,0.8895463510848126,5.145956607495069,70-100%,70-100%,300%+,0.11960925419332268,11.960925419332268,Moderate Risk
5036023,136023,2026-06-10,Eldoret,Machakos,48,Salaried,48600,3,77700,Development,226500,36,7100,11400,0.2345679012345679,2.915,1,0,1,48500,42600,29,1.0,0.55,9,0,0.825,Late,0,0.0359,Low,4.660493827160494,0.38065843621399176,5900,0.12139917695473251,0.14609053497942387,1.5987654320987654,0-30%,30-50%,100-200%,0.0615309806900073,6.15309806900073,Low Risk
5031787,131787,2026-06-10,Nakuru,Nairobi,43,Business Owner,100900,15,196300,Development,362300,36,11000,23000,0.22794846382556988,1.846,23,1,1,88300,79700,145,0.884,0.782,2,0,0.887,Late,0,0.0048,Low,3.5906838453914767,0.33696729435084244,8600,0.08523290386521308,0.10901883052527254,1.9454905847373638,0-30%,30-50%,100-200%,0.013625770145983538,1.3625770145983538,Low Risk
